OBJECTID_,WardID_,WardNo_,Crowded dwellings,No piped water,Using public healthcare facilities,Poor health status,Failed to find healthcare when needed,No medical insurance,Household hunger risk,Benefiting from school feeding scheme,UTFVI,LST,NDVI,NDBI__mean,concern_he,cancer_pro,diabetes_p,pneumonia_,heart_dise,hypertensi,hiv_prop,tb_prop,covid_prop,60_plus_pr,Ward_HVI_1_OBJECTID_,Ward_HVI_1_WardNo_,Ward_HVI_1_HVI_PC1,Ward_HVI_1_HVI_weighted,Ward_HVI_1_HVI_PC1_standardized,Ward_HVI_1_HVI_weighted_standardized,geometry,HVI_PC1,HVI_PC1_standardized,HVI_weighted,HVI_weighted_standardized,Climate_PC1,SocioEcon_PC1,LISA_Cluster,LISA_Type,CVI,CVI_standardized
2399,79800010,10,25.29,3.16,53.79,5.05,4.58,57.81,45.02,51.31,-0.032832370920893,28.860440686613217,0.139011058202167,0.368891281482703,46.15384615384615,7.692307692307694,0.001153846153846,0.0,0.000769230769231,0.003461538461538,0.000384615384615,0.0,0.0,0.001538461538462,2399,10,-0.78317135156829,-0.2640964458703496,0.3613450454598844,0.3841941972836717,"POLYGON ((27.837049592 -26.2765747359999, 27.8408727410001 -26.2790768309999, 27.8507790090001 -26.286630277, 27.8569454340001 -26.2920032869999, 27.856940002 -26.299301004, 27.8562241710001 -26.3008285769999, 27.8515984430001 -26.2989711229999, 27.849053772 -26.299015433, 27.848683941 -26.303003568, 27.8442825970001 -26.308388264, 27.8453593180001 -26.3127172759999, 27.849397304 -26.314402287, 27.8470063290001 -26.317947321, 27.849730262 -26.3204855769999, 27.84649117 -26.3234924449999, 27.8398885500001 -26.3172114569999, 27.8340625550001 -26.3166963209999, 27.829321743 -26.317878255, 27.826805666 -26.316448759, 27.8227439980001 -26.3167009979999, 27.8218100080001 -26.304070001, 27.8152900010001 -26.3033900039999, 27.815250001 -26.2994500029999, 27.8292154230001 -26.2956816509999, 27.836867526 -26.294548015, 27.834269406 -26.290115952, 27.8337520000001 -26.2869880019999, 27.832173002 -26.28303, 27.8356677960001 -26.280840403, 27.837049592 -26.2765747359999))",-0.7831713515682918,0.3613450454598839,-0.2732443258632881,0.40766558398120417,1.021874414332562,-0.5356089997739738,3,LL,-0.264096445870351,0.38419419728367077
2400,79800011,11,17.69,0.0,92.06,5.85,3.93,80.64,50.27,43.25,-0.015507366669169,29.41087091783018,0.159840410208132,0.330634470437771,50.0,3.846153846153846,0.001153846153846,0.0,0.000384615384615,0.001538461538462,0.000384615384615,0.000384615384615,0.000384615384615,0.000769230769231,2400,11,-0.8974115247364975,-0.43527902987978245,0.3499597752216524,0.3376215983293372,"POLYGON ((27.880847063 -26.281553742, 27.8856930040001 -26.285199002, 27.8855762640001 -26.294083514, 27.8822174910001 -26.2959951199999, 27.880459134 -26.304147574, 27.867360756 -26.304263512, 27.8618837070001 -26.303079109, 27.8562241710001 -26.3008285769999, 27.856940002 -26.299301004, 27.8569454340001 -26.2920032869999, 27.8597957860001 -26.2915391669999, 27.8595213990001 -26.286832655, 27.8655564700001 -26.2866295769999, 27.8662438120001 -26.2830522739999, 27.8621540030001 -26.279598, 27.8710773500001 -26.274371893, 27.8719472540001 -26.2786126409999, 27.8768231710001 -26.28134734, 27.880847063 -26.281553742))",-0.8974115247364938,0.34995977522165245,-0.3135024702641687,0.39715212453003956,0.5407065235977088,-0.9710806586258525,3,LL,-0.43527902987978107,0.337621598329337
2401,79800012,12,24.18,0.0,72.09,6.16,6.16,81.64,52.13,34.17,-0.014000998609464,29.59917699961857,0.100247978769536,0.390480146710817,53.84615384615385,3.846153846153846,0.001153846153846,0.0,0.001153846153846,0.001923076923077,0.000384615384615,0.000384615384615,0.0,0.002307692307692,2401,12,-1.9913124113676333,-0.6585553641160198,0.24094070721131935,0.2768761712723111,"POLYGON ((27.8621540030001 -26.279598, 27.8662438120001 -26.2830522739999, 27.8655564700001 -26.2866295769999, 27.8595213990001 -26.286832655, 27.8597957860001 -26.2915391669999, 27.8569454340001 -26.2920032869999, 27.8507790090001 -26.286630277, 27.8408727410001 -26.2790768309999, 27.8450455490001 -26.2754533199999, 27.8492124380001 -26.279012333, 27.8525376440001 -26.2740527559999, 27.8621540030001 -26.279598))",-1.9913124113676268,0.24094070721131972,-0.914650256649265,0.24016170755049143,2.440242391538138,-1.0686629147852846,3,LL,-0.6585553641160165,0.2768761712723115
2402,79800013,13,3.23,1.61,72.01,8.81,3.97,70.48,36.12,40.42,-0.0379083933981,28.679564689187444,0.142145504353787,0.341493624931108,50.0,0.0,0.001428571428571,0.000357142857143,0.000357142857143,0.001428571428571,0.000357142857143,0.0,0.000714285714286,0.000714285714286,2402,13,0.23009990763334756,-0.03480468674447082,0.4623284980467258,0.44657620420976757,"POLYGON ((27.8132660000001 -26.2542489969999, 27.8133460020001 -26.256913002, 27.8169009960001 -26.2611409969999, 27.819048997 -26.2616089969999, 27.823741999 -26.266766001, 27.8216110020001 -26.2681629959999, 27.8261530790001 -26.275352778, 27.8219900550001 -26.2770058629999, 27.822888526 -26.28168124, 27.8270592050001 -26.2843267379999, 27.826450003 -26.286625999, 27.8337520000001 -26.2869880019999, 27.834269406 -26.290115952, 27.836867526 -26.294548015, 27.8292154230001 -26.2956816509999, 27.815250001 -26.2994500029999, 27.815055 -26.2857260019999, 27.814174698 -26.277434862, 27.8119119990001 -26.2706075789999, 27.8050762330001 -26.253905673, 27.8047781110001 -26.2523174479999, 27.8078431390001 -26.2518664899999, 27.811175473 -26.2494934539999, 27.8132660000001 -26.2542489969999))",0.2300999076333406,0.4623284980467248,-0.031011642831169115,0.4709249201653453,0.3346668457702526,0.34476436162794577,3,LL,-0.034804686744475566,0.44657620420976574
2403,79800014,14,5.44,1.69,72.8,7.9,11.27,65.29,31.49,12.06,-0.068164221398192,27.664141656478947,0.137066203039068,0.345640176747726,53.84615384615385,0.0,0.000769230769231,0.000384615384615,0.0,0.001538461538462,0.000384615384615,0.000384615384615,0.0,0.002692307692308,2403,14,0.1673857726970627,0.0767175415692515,0.4560783554374773,0.4769173749766636,"POLYGON ((27.822087009 -26.2565071069999, 27.8297856930001 -26.263959171, 27.833693657 -26.2657204729999, 27.839516283 -26.264779381, 27.835913449 -26.2758269519999, 27.837049592 -26.2765747359999, 27.8356677960001 -26.280840403, 27.832173002 -26.28303, 27.8337520000001 -26.2869880019999, 27.826450003 -26.286625999, 27.8270592050001 -26.2843267379999, 27.822888526 -26.28168124, 27.8219900550001 -26.2770058629999, 27.8261530790001 -26.275352778, 27.8216110020001 -26.2681629959999, 27.823741999 -26.266766001, 27.819048997 -26.2616089969999, 27.8169009960001 -26.2611409969999, 27.8133460020001 -26.256913002, 27.8132660000001 -26.2542489969999, 27.8170352870001 -26.254974616, 27.819105843 -26.2539148399999, 27.822087009 -26.2565071069999))",0.16738577269705535,0.4560783554374762,-0.07927439160990479,0.45832104932533996,-0.36917093373625504,0.0010892293788956286,3,LL,0.07671754156924697,0.47691737497666176
2404,79800015,15,22.13,0.0,87.95,8.31,10.63,86.91,63.2,54.75,-0.026026733062808,29.185548502998834,0.09487188351589,0.391101755317441,34.61538461538461,3.846153846153846,0.001153846153846,0.000384615384615,0.0,0.000769230769231,0.001153846153846,0.000769230769231,0.000384615384615,0.000769230769231,2404,15,-3.4132405413363593,-1.0516251519454027,0.09923017255376933,0.16993607747962444,"POLYGON ((27.867415254 -26.268162549, 27.8710773500001 -26.274371893, 27.8621540030001 -26.279598, 27.8525376440001 -26.2740527559999, 27.849974999 -26.271485996, 27.854721592 -26.265938505, 27.8568181000001 -26.265283347, 27.8605420960001 -26.269155085, 27.8638329980001 -26.2679160019999, 27.867415254 -26.268162549))",-3.4132405413363642,0.09923017255376863,-1.074853795930828,0.1983243740311419,2.176615530264529,-2.684146617695962,3,LL,-1.051625151945405,0.1699360774796233
2405,79800016,16,30.28,1.98,86.52,16.82,6.8,88.88,48.58,26.66,-0.040817474723077,28.597769956621292,0.124755847686743,0.36964449004712,38.46153846153847,7.692307692307694,0.002692307692308,0.001153846153846,0.000384615384615,0.003461538461538,0.001538461538462,0.000769230769231,0.001153846153846,0.001923076923077,2405,16,-1.8057186696801504,-0.050770420264765775,0.259437133162332,0.4422325047116253,"POLYGON ((27.8568181000001 -26.265283347, 27.854721592 -26.265938505, 27.849974999 -26.271485996, 27.8525376440001 -26.2740527559999, 27.8492124380001 -26.279012333, 27.8450455490001 -26.2754533199999, 27.8408727410001 -26.2790768309999, 27.837049592 -26.2765747359999, 27.835913449 -26.2758269519999, 27.839516283 -26.264779381, 27.85582587 -26.2586628079999, 27.8568181000001 -26.265283347))",-1.8057186696801468,0.2594371331623321,-0.14665301269163805,0.44072504704653903,0.9829937598191536,-2.0044234105577243,3,LL,-0.050770420264763645,0.44223250471162534
2406,79800017,17,26.19,1.95,83.09,12.2,3.91,89.91,47.28,32.3,-0.050828176364776,28.225064363212592,0.140070636803589,0.332886311590734,42.30769230769231,11.538461538461538,0.001153846153846,0.0,0.000384615384615,0.001923076923077,0.000769230769231,0.0,0.0,0.000384615384615,2406,17,-1.0629139525808884,-0.2973149747913637,0.33346566624199037,0.37515663523117865,"POLYGON ((27.902225414 -26.302928605, 27.895374195 -26.304708482, 27.889557756 -26.305204563, 27.880459134 -26.304147574, 27.8822174910001 -26.2959951199999, 27.8855762640001 -26.294083514, 27.8856930040001 -26.285199002, 27.880847063 -26.281553742, 27.884795001 -26.2799750029999, 27.887237285 -26.2768332119999, 27.887785724 -26.272438435, 27.8900805930001 -26.2687532319999, 27.8911353180001 -26.278430398, 27.891809988 -26.279039585, 27.891292993 -26.2850548869999, 27.892086378 -26.287131582, 27.8957900610001 -26.2874094499999, 27.89553413 -26.2904001819999, 27.9002505670001 -26.290743861, 27.9034006900001 -26.2928739179999, 27.9024609860001 -26.2967382959999, 27.902225414 -26.302928605))",-1.0629139525808868,0.3334656662419902,-0.1551365730545927,0.43850955576633294,-0.1671029276725189,-1.4750411444321156,2,LH,-0.2973149747913627,0.37515663523117837
2407,79800018,18,13.82,1.48,75.98,6.02,5.78,76.12,46.16,55.24,-0.041542182077802,28.550321098529373,0.14880315577967,0.333739580101018,53.84615384615385,0.0,0.002307692307692,0.001153846153846,0.000384615384615,0.002692307692308,0.000384615384615,0.0,0.001153846153846,0.001153846153846,2407,18,-0.07833771926561724,0.10635467687153269,0.43158934879217137,0.48498056916534593,"POLYGON ((27.9229439960001 -26.2957129979999, 27.9222492660001 -26.3021336649999, 27.9063915620001 -26.302461341, 27.902225414 -26.302928605, 27.9024609860001 -26.2967382959999, 27.9034006900001 -26.2928739179999, 27.9002505670001 -26.290743861, 27.89553413 -26.2904001819999, 27.8957900610001 -26.2874094499999, 27.892086378 -26.287131582, 27.891292993 -26.2850548869999, 27.891809988 -26.279039585, 27.911969707 -26.2824641899999, 27.918622794 -26.2825154299999, 27.9267541510001 -26.2864128649999, 27.923809213 -26.2902162579999, 27.9229439960001 -26.2957129979999))",-0.07833771926561152,0.43158934879217153,0.193985582830298,0.5296831973740841,0.009951080466675095,-0.4566258058733212,4,HL,0.10635467687153516,0.48498056916534604
2408,79800019,19,25.77,32.38,86.23,8.46,7.93,94.15,59.93,65.13,-0.053265820648729,28.10205755628904,0.148996868485758,0.320189698847362,53.84615384615385,7.692307692307694,0.002692307692308,0.000769230769231,0.001923076923077,0.003461538461538,0.001153846153846,0.000769230769231,0.000769230769231,0.000769230769231,2408,19,-1.990433007249083,-0.2934359177424535,0.24102834935383927,0.3762119865644073,"POLYGON ((27.880847063 -26.281553742, 27.8768231710001 -26.28134734, 27.8719472540001 -26.2786126409999, 27.8710773500001 -26.274371893, 27.867415254 -26.268162549, 27.8758724520001 -26.268838898, 27.8785485700001 -26.265316626, 27.8833032580001 -26.263266168, 27.888664168 -26.2626005119999, 27.897097332 -26.261346365, 27.8900805930001 -26.2687532319999, 27.887785724 -26.272438435, 27.887237285 -26.2768332119999, 27.884795001 -26.2799750029999, 27.880847063 -26.281553742))",-1.9904330072490901,0.2410283493538383,-0.00826069174288195,0.476866356495851,-0.590432172836114,-3.143009104127473,3,LL,-0.293435917742457,0.3762119865644058
2409,79800020,20,6.3,1.49,87.74,9.61,6.98,87.07,53.21,43.25,-0.063667216660832,27.931311164806093,0.100601158384842,0.379030370555234,53.84615384615385,0.0,0.002307692307692,0.000384615384615,0.000769230769231,0.004230769230769,0.001153846153846,0.000769230769231,0.0,0.002307692307692,2409,20,-1.8909168518329136,-0.24924672462388164,0.25094621179277943,0.38823427014620837,"POLYGON ((27.839516283 -26.264779381, 27.833693657 -26.2657204729999, 27.8297856930001 -26.263959171, 27.822087009 -26.2565071069999, 27.8238770770001 -26.253376838, 27.8301609230001 -26.2543101749999, 27.830914138 -26.25203948, 27.824185 -26.250463, 27.8242332930001 -26.248706785, 27.831602334 -26.2486648239999, 27.8382856740001 -26.2486232639999, 27.8370011550001 -26.256433477, 27.8398409550001 -26.2630011589999, 27.839516283 -26.264779381))",-1.8909168518329127,0.25094621179277926,-0.37042671193291704,0.3822862951313156,0.8461432447013237,-1.765965770660831,3,LL,-0.24924672462388045,0.38823427014620815
2410,79800021,21,16.68,1.68,94.76,8.41,7.27,78.66,43.61,22.62,-0.054265494415999,28.192912644522917,0.105752047553918,0.384126756715046,34.61538461538461,7.692307692307694,0.000384615384615,0.0,0.000769230769231,0.003076923076923,0.001153846153846,0.000769230769231,0.0,0.001538461538462,2410,21,-1.8930510692687026,-0.41643408332377657,0.2507335139161942,0.3427486277134734,"POLYGON ((27.854042076 -26.24851451, 27.85582587 -26.2586628079999, 27.839516283 -26.264779381, 27.8398409550001 -26.2630011589999, 27.8370011550001 -26.256433477, 27.8382856740001 -26.2486232639999, 27.8479769590001 -26.2485652079999, 27.854042076 -26.24851451))",-1.8930510692687048,0.2507335139161937,-0.5336717272559022,0.3396546767409405,1.1183753671219416,-1.5209106396754093,3,LL,-0.41643408332377724,0.3427486277134727
